,distributor,id,rating score
13346,Netflix,tt0045186,29%
13347,Caesar Film,tt0190596,no_data
13348,no_data,tt4464394,no_data
13349,Netflix,tt0429493,5.4/10
13350,no_data,tt0064178,no_data
13351,no_data,tt14212090,no_data
13352,no_data,tt0105212,no_data
13353,Netflix,tt0095626,no_data
13354,20th Century Studios,tt1073498,2.4/10
13355,Netflix,tt1013743,5.6/10
13356,Troma Entertainment,tt1754022,no_data
13357,Universal Pictures,tt0384642,41%
13358,20th Century Studios,tt0455967,4.5/10
13359,no_data,tt4636252,no_data
13360,20th Century Studios,tt1279935,6.1/10
13361,Netflix,tt0901476,3.5/10
13362,Regal Entertainment,tt0479725,no_data
13363,no_data,no_data,no_data
13364,no_data,tt9421200,no_data
13365,no_data,tt1912982,no_data
13366,no_data,tt3507138,no_data
13367,Netflix,tt1033643,4.5/10
13368,20th Century Studios Home Entertainment,tt1935929,no_data
13369,Columbia Pictures,tt4660800,no_data
13370,20th Century Studios,tt0073629,78%
13371,20th Century Studios,tt1031969,41%
13372,20th Century Studios,tt0093779,8.4/10
13373,GoodTimes Entertainment,tt1050263,no_data
13374,Netflix,tt0300471,6.1/10
13375,no_data,tt0396817,no_data
13376,20th Century Studios,tt0822832,63%
13377,Netflix,tt0449059,7.7/10
13378,Vudu,tt0113492,4/10
13379,Netflix,tt0116669,4.4/10
13380,no_data,tt0936468,no_data
13381,Magnolia Pictures,tt1736049,90%
13382,Netflix,tt0147800,69%
13383,no_data,tt9056822,no_data
13384,no_data,tt2089781,no_data
13385,no_data,tt0154985,no_data
13386,Lionsgate,tt1289406,63%
13387,Warner Bros.,tt0076516,no_data
13388,Netflix,tt1444252,no_data
13389,20th Century Studios,tt1446714,7/10
13390,no_data,no_data,no_data
13391,no_data,tt0209013,no_data
13392,Irvin Shapiro,tt0039389,no_data
13393,Magnolia Pictures,tt0780516,5.7/10
13394,no_data,no_data,no_data
13395,no_data,tt8043434,no_data
13396,no_data,tt7241926,5.4/10
13397,no_data,no_data,no_data
13398,"SHOWBOX Co., Ltd.",tt0448621,no_data
13399,no_data,tt0109187,no_data
13400,Eagle Pictures,tt2290553,no_data
13401,Samuel Goldwyn Films,tt4607722,6.3/10
13402,InterCom,tt0181875,8/10
13403,Netflix,tt4623856,4.8/10
13404,Netflix,tt0120524,25%
13405,Universal Pictures,tt6857112,7.9/10
13406,no_data,tt0181084,no_data
13407,no_data,tt0046399,no_data
13408,Magnolia Pictures,tt2383068,63%
13409,Anchor Bay Entertainment,tt0328720,no_data
13410,no_data,tt3283864,7/10
13411,no_data,tt0107937,no_data
13412,no_data,tt0194237,no_data
13413,General Film Distributors,tt0041460,no_data
13414,United Artists Corporation,tt0309912,no_data
13415,no_data,tt10039524,6.8/10
13416,no_data,no_data,no_data
13417,no_data,tt0181617,no_data
13418,Hulu,tt1450321,66%
13419,Bryanston Films,tt0181437,no_data
13420,Republic Pictures,tt0036707,no_data
13421,XLrator Media,tt1786751,7%
13422,no_data,tt1601813,no_data
13423,no_data,tt0389557,7.1/10
13424,Magnolia Pictures,tt1175709,5.5/10
13425,Netflix,tt0161081,47%
13426,no_data,tt0040948,no_data
13427,Netflix,tt0092206,7.6/10
13428,no_data,tt0168815,no_data
13429,Shree Venkatesh Films,tt6958152,no_data
13430,Enrico Guazzoni,tt0013388,no_data
13431,no_data,tt0122161,no_data
13432,no_data,tt8783146,no_data
13433,no_data,tt12624584,no_data
13434,no_data,tt0064435,no_data
13435,Arts Council England,tt0161010,no_data
13436,no_data,tt0182306,no_data
13437,Netflix,tt2918436,4/10
13438,no_data,tt2196564,no_data
13439,no_data,tt0364604,no_data
13440,Sahamongkol Film International,tt1653690,5.7/10
13441,no_data,tt0289589,no_data
13442,no_data,tt13372944,no_data
13443,Vertical Entertainment,tt5078852,5.9/10
13444,The Cannon Group,tt0095296,3.6/10
13445,no_data,tt0097446,no_data
13446,no_data,tt1104834,no_data
13447,Vertical Entertainment,tt1718924,4.1/10
13448,Metro-Goldwyn-Mayer,tt0067952,67%
13449,Paramount Pictures,tt0009744,no_data
13450,Lucky Red Distribuzione,tt2403029,1.6/10
13451,no_data,tt0195307,no_data
13452,Caesar Film,tt0190596,no_data
13453,no_data,tt4464394,no_data
13454,Netflix,tt0429493,5.4/10
13455,no_data,tt0064178,no_data
13456,no_data,tt14212090,no_data
13457,no_data,tt0105212,no_data
13458,The Cannon Group,tt0095626,no_data
13459,20th Century Studios,tt1073498,2.4/10
13460,Netflix,tt1013743,5.6/10
13461,Troma Entertainment,tt1754022,no_data
13462,Universal Pictures,tt0384642,41%
13463,20th Century Studios,tt0455967,4.5/10
13464,no_data,tt4636252,no_data
13465,InterCom,tt1279935,6.1/10
13466,InterCom,tt0901476,3.5/10
13467,no_data,tt0328901,no_data
13468,no_data,no_data,no_data
13469,no_data,tt9421200,no_data
13470,no_data,tt1912982,no_data
13471,no_data,tt3507138,no_data
13472,Netflix,tt1033643,4.5/10
13473,20th Century Studios Home Entertainment,tt1935929,no_data
13474,Columbia Pictures,tt4660800,no_data
13475,20th Century Studios,tt0073629,78%
13476,20th Century Studios,tt1031969,41%
13477,20th Century Studios,tt0093779,8.4/10
13478,GoodTimes Entertainment,tt1050263,no_data
13479,Netflix,tt0300471,6.1/10
13480,no_data,tt0396817,no_data
13481,20th Century Studios,tt0822832,63%
13482,InterCom,tt0449059,7.7/10
13483,Netflix,tt0113492,4/10
13484,Netflix,tt0116669,4.4/10
13485,no_data,tt0936468,no_data
13486,Magnolia Pictures,tt1736049,90%
13487,Disney+,tt0147800,69%
13488,no_data,tt9056822,no_data
13489,no_data,tt2089781,no_data
13490,no_data,tt0154985,no_data
13491,Lionsgate,tt1289406,63%
13492,no_data,tt0040948,no_data
13493,Netflix,tt0092206,7.6/10
13494,no_data,tt0168815,no_data
13495,Shree Venkatesh Films,tt6958152,no_data
13496,Enrico Guazzoni,tt0013388,no_data
13497,no_data,tt0122161,no_data
13498,no_data,tt8783146,no_data
13499,no_data,tt12624584,no_data
13500,no_data,tt0064435,no_data
13501,Arts Council England,tt0161010,no_data
13502,no_data,tt0182306,no_data
13503,Relativity Media,tt2918436,4/10
13504,no_data,tt2196564,no_data
13505,no_data,tt0364604,no_data
13506,Sahamongkol Film International,tt1653690,5.7/10
13507,no_data,tt0289589,no_data
13508,no_data,tt13372944,no_data
13509,Vertical Entertainment,tt5078852,5.9/10
13510,Netflix,tt0095296,3.6/10
13511,no_data,tt0097446,no_data
13512,no_data,tt1104834,no_data
13513,Vertical Entertainment,tt1718924,4.1/10
13514,Metro-Goldwyn-Mayer,tt0067952,67%
13515,Paramount Pictures,tt0009744,no_data
13516,Lucky Red Distribuzione,tt2403029,1.6/10
13517,Netflix,tt0045186,29%
13518,Caesar Film,tt0190596,no_data
13519,no_data,tt4464394,no_data
13520,Netflix,tt0429493,5.4/10
13521,no_data,tt0064178,no_data
13522,no_data,tt14212090,no_data
13523,no_data,tt0105212,no_data
13524,The Cannon Group,tt0095626,no_data
13525,20th Century Studios,tt1073498,2.4/10
13526,Netflix,tt1013743,5.6/10
13527,Troma Entertainment,tt1754022,no_data
13528,Universal Pictures,tt0384642,41%
13529,20th Century Studios,tt0455967,4.5/10
13530,no_data,tt4636252,no_data
13531,20th Century Studios,tt1279935,6.1/10
13532,Netflix,tt0901476,3.5/10
13533,Regal Entertainment,tt0479725,no_data
13534,no_data,no_data,no_data
13535,no_data,tt9421200,no_data
13536,no_data,tt1912982,no_data
13537,no_data,tt3507138,no_data
13538,Netflix,tt1033643,4.5/10
13539,Netflix,tt1935929,no_data
13540,Columbia Pictures,tt4660800,no_data
13541,20th Century Studios,tt0073629,78%
13542,20th Century Studios,tt1031969,41%
13543,20th Century Studios,tt0093779,8.4/10
13544,Paramount Pictures,tt0007361,no_data
13545,Netflix,tt0300471,6.1/10
13546,InterCom,tt0100405,6/10
13547,20th Century Studios,tt0822832,63%
13548,Netflix,tt0449059,7.7/10
13549,Vudu,tt0113492,4/10
13550,InterCom,tt0116669,4.4/10
13551,no_data,tt0936468,no_data
13552,Magnolia Pictures,tt1736049,90%
13553,Disney+,tt0147800,69%
13554,no_data,tt9056822,no_data
13555,no_data,tt2089781,no_data
13556,Netflix,tt0892899,no_data
13557,Lionsgate,tt1289406,63%
13558,20th Century Studios,tt0822832,63%
13559,Netflix,tt0449059,7.7/10
13560,Vudu,tt0113492,4/10
13561,Disney+,tt0116669,4.4/10
13562,no_data,tt0936468,no_data
13563,Magnolia Pictures,tt1736049,90%
13564,Disney+,tt0147800,69%
13565,no_data,tt9056822,no_data
13566,no_data,tt2089781,no_data
13567,no_data,tt0154985,no_data
13568,Lionsgate,tt1289406,63%
13569,Netflix,tt0901476,3.5/10
13570,Regal Entertainment,tt0479725,no_data
13571,no_data,no_data,no_data
13572,no_data,tt9421200,no_data
13573,no_data,tt1912982,no_data
13574,no_data,tt3507138,no_data
13575,Netflix,tt1033643,4.5/10
13576,Netflix,tt1935929,no_data
13577,Columbia Pictures,tt4660800,no_data
13578,20th Century Studios,tt0073629,78%
13579,20th Century Studios,tt1031969,41%
13580,20th Century Studios,tt0093779,8.4/10
13581,Paramount Pictures,tt0007361,no_data
13582,Netflix,tt0300471,6.1/10
13583,InterCom,tt0100405,6/10
13584,20th Century Studios,tt0822832,63%
13585,Netflix,tt0449059,7.7/10
13586,Vudu,tt0113492,4/10
13587,InterCom,tt0116669,4.4/10
13588,no_data,tt0936468,no_data
13589,Magnolia Pictures,tt1736049,90%
13590,Disney+,tt0147800,69%
13591,no_data,tt9056822,no_data
13592,no_data,tt2089781,no_data
13593,Netflix,tt0892899,no_data
13594,Lionsgate,tt1289406,63%
13595,Netflix,tt0112864,6.1/10
13596,20th Century Studios,tt0095016,94%
13597,Vudu,tt0109578,0%
13598,no_data,tt0409838,no_data
13599,Anand Pandit,tt10309902,no_data
13600,Netflix,tt0099242,4.6/10
13601,United Artists Corporation,tt0082146,32%
13602,PolyGram Filmed Entertainment,tt0112637,52%
13603,Warner Bros.,tt0077294,6.2/10
13604,no_data,tt0066880,no_data
13605,SF Home Entertainment,tt0932547,no_data
13606,20th Century Studios,tt0064115,89%
13607,Orion Pictures,tt3519772,6/10
13608,20th Century Studios,tt0118798,7.1/10
13609,Netflix,tt0772157,6.3/10
13610,Showtime Networks,tt0101500,no_data
13611,Universal Studios Home Entertainment,tt1630626,4.1/10
13612,Netflix,tt0309372,67%
13613,American International Pictures,tt0068284,5.3/10
13614,no_data,tt3469910,7.8/10
13615,Amazon Studios,tt13372992,no_data
13616,Orion Pictures,tt0088781,no_data
13617,Triumph Films,tt0099091,63%
13618,UIP-Dunafilm,tt0783233,83%
13619,Netflix,tt0092585,no_data
13620,Netflix,tt1034090,3.5/10
13621,no_data,tt0246414,no_data
13622,20th Century Studios,tt0401445,25%
13623,Columbia Pictures,tt0088915,5/10
13624,American International Pictures,tt0052655,6.7/10
13625,Columbia Pictures,tt0048918,no_data
13626,The Cannon Group,tt0085121,40%
13627,no_data,tt0073924,no_data
13628,no_data,tt3687316,5.6/10
13629,Netflix,tt1407084,3.9/10
13630,Netflix,tt0114194,5.1/10
13631,no_data,tt10965792,no_data
13632,no_data,tt0052310,no_data
13633,Netflix,tt0055019,no_data
13634,Fandango,tt2559786,no_data
13635,Paramount Pictures,tt0014738,no_data
13636,StudioCanal,tt1227183,6.7/10
13637,Netflix,tt0440803,5.3/10
13638,no_data,tt0111079,no_data
13639,no_data,tt7914282,no_data
13640,Village Roadshow,tt0803061,83%
13641,Netflix,tt0373968,no_data
13642,no_data,tt0158845,no_data
13643,no_data,tt0113630,no_data
13644,no_data,tt0213108,no_data
13645,no_data,tt0091598,no_data
13646,no_data,tt0246090,no_data
13647,United States Army,tt0038687,83%
13648,no_data,tt9001808,no_data
13649,no_data,tt2801746,no_data
13650,no_data,tt11573410,no_data
13651,Metro-Goldwyn-Mayer,tt0113161,88%
13652,no_data,tt0063211,no_data
13653,no_data,tt0113120,no_data
13654,no_data,tt0210681,no_data
13655,no_data,tt1781812,no_data
13656,no_data,tt1808641,no_data
13657,no_data,tt0133212,no_data
13658,no_data,tt3918808,no_data
13659,Hrvatska radiotelevizija,tt0166406,no_data
13660,United Artists Corporation,tt0066927,5.9/10
13661,Netflix,tt0150021,no_data
13662,Summit Entertainment,tt0976222,6.4/10
13663,Producers Releasing Corporation,tt0037518,no_data
13664,Entertainment One,tt2081438,no_data
13665,Troma Entertainment,tt0259077,no_data
13666,Paramount Pictures,tt2784678,86%
13667,ADS Service,no_data,no_data
13668,Magnolia Pictures,tt2286990,3.5/10
13669,Warner Bros.,tt0076516,no_data
13670,Netflix,tt1444252,no_data
13671,20th Century Studios,tt1446714,7/10
13672,no_data,no_data,no_data
13673,no_data,tt0209013,no_data
13674,Irvin Shapiro,tt0039389,no_data
13675,no_data,tt8653840,no_data
13676,Warner Bros.,tt0085375,no_data
13677,no_data,tt8043434,no_data
13678,no_data,tt7241926,5.4/10
13679,no_data,no_data,no_data
13680,"SHOWBOX Co., Ltd.",tt0448621,no_data
13681,no_data,tt0109187,no_data
13682,Eagle Pictures,tt2290553,no_data
13683,Samuel Goldwyn Films,tt4607722,6.3/10
13684,Netflix,tt0181875,8/10
13685,Netflix,tt4623856,4.8/10
13686,Artisan Entertainment,tt0120524,25%
13687,Universal Pictures,tt6857112,7.9/10
13688,no_data,tt0181084,no_data
13689,no_data,tt0046399,no_data
13690,Netflix,tt2383068,63%
13691,Anchor Bay Entertainment,tt0328720,no_data
13692,no_data,tt3283864,7/10
13693,no_data,tt0107937,no_data
13694,no_data,tt0194237,no_data
13695,General Film Distributors,tt0041460,no_data
13696,United Artists Corporation,tt0309912,no_data
13697,no_data,tt10039524,6.8/10
13698,no_data,no_data,no_data
13699,no_data,tt0181617,no_data
13700,Hulu,tt1450321,66%
13701,Bryanston Films,tt0181437,no_data
13702,Republic Pictures,tt0036707,no_data
13703,XLrator Media,tt1786751,7%
13704,no_data,tt1601813,no_data
13705,no_data,tt0389557,7.1/10
13706,Magnolia Pictures,tt1175709,5.5/10
13707,Netflix,tt0161081,47%
13708,no_data,tt0040948,no_data
13709,Netflix,tt0092206,7.6/10
13710,no_data,tt0168815,no_data
13711,no_data,no_data,no_data
13712,Enrico Guazzoni,tt0013388,no_data
13713,no_data,tt0122161,no_data
13714,no_data,tt8783146,no_data
13715,no_data,tt12624584,no_data
13716,no_data,tt0064435,no_data
13717,Netflix,tt0161010,no_data
13718,no_data,tt0182306,no_data
13719,Netflix,tt2918436,4/10
13720,no_data,tt2196564,no_data
13721,no_data,tt0364604,no_data
13722,Sahamongkol Film International,tt1653690,5.7/10
13723,no_data,tt0289589,no_data
13724,no_data,tt13372944,no_data
13725,Vertical Entertainment,tt5078852,5.9/10
13726,Netflix,tt0095296,3.6/10
13727,no_data,tt0097446,no_data
13728,no_data,tt1104834,no_data
13729,Vertical Entertainment,tt1718924,4.1/10
13730,Metro-Goldwyn-Mayer,tt0067952,67%
13731,Paramount Pictures,tt0009744,no_data
13732,Lucky Red Distribuzione,tt2403029,1.6/10
13733,20th Century Studios,tt0045186,29%
13734,Universal Pictures,tt0111143,4.6/10
13735,no_data,tt4464394,no_data
13736,Netflix,tt0429493,5.4/10
13737,no_data,tt0064178,no_data
13738,no_data,tt14212090,no_data
13739,no_data,tt0105212,no_data
13740,Netflix,tt0095626,no_data
13741,20th Century Studios,tt1073498,2.4/10
13742,Netflix,tt1013743,5.6/10
13743,Troma Entertainment,tt1754022,no_data
13744,Universal Pictures,tt0384642,41%
13745,20th Century Studios,tt0455967,4.5/10
13746,no_data,tt4636252,no_data
13747,20th Century Studios,tt1279935,6.1/10
13748,Netflix,tt0901476,3.5/10
13749,Regal Entertainment,tt0479725,no_data
13750,no_data,no_data,no_data
13751,no_data,tt9421200,no_data
13752,no_data,tt1912982,no_data
13753,no_data,tt3507138,no_data
13754,Netflix,tt1033643,4.5/10
13755,20th Century Studios Home Entertainment,tt1935929,no_data
13756,Columbia Pictures,tt4660800,no_data
13757,20th Century Studios,tt0073629,78%
13758,20th Century Studios,tt1031969,41%
13759,20th Century Studios,tt0093779,8.4/10
13760,GoodTimes Entertainment,tt1050263,no_data
13761,Netflix,tt0300471,6.1/10
13762,no_data,tt0396817,no_data
13763,20th Century Studios,tt0822832,63%
13764,Netflix,tt0449059,7.7/10
13765,Vudu,tt0113492,4/10
13766,Netflix,tt0116669,4.4/10
13767,no_data,tt0936468,no_data
13768,Magnolia Pictures,tt1736049,90%
13769,InterCom,tt0147800,69%
13770,no_data,tt9056822,no_data
13771,no_data,tt2089781,no_data
13772,Netflix,tt0892899,no_data
13773,Lionsgate,tt1289406,63%
13774,no_data,tt14212090,no_data
13775,no_data,tt0105212,no_data
13776,Netflix,tt0095626,no_data
13777,20th Century Studios,tt1073498,2.4/10
13778,Netflix,tt1013743,5.6/10
13779,Troma Entertainment,tt1754022,no_data
13780,Universal Pictures,tt0384642,41%
13781,20th Century Studios,tt0455967,4.5/10
13782,no_data,tt4636252,no_data
13783,20th Century Studios,tt1279935,6.1/10
13784,Netflix,tt0901476,3.5/10
13785,Regal Entertainment,tt0479725,no_data
13786,no_data,no_data,no_data
13787,no_data,tt9421200,no_data
13788,no_data,tt1912982,no_data
13789,no_data,tt3507138,no_data
13790,Netflix,tt1033643,4.5/10
13791,20th Century Studios Home Entertainment,tt1935929,no_data
13792,Columbia Pictures,tt4660800,no_data
13793,20th Century Studios,tt0073629,78%
13794,20th Century Studios,tt1031969,41%
13795,20th Century Studios,tt0093779,8.4/10
13796,Paramount Pictures,tt0007361,no_data
13797,Netflix,tt0300471,6.1/10
13798,no_data,tt0396817,no_data
13799,20th Century Studios,tt0822832,63%
13800,Netflix,tt0449059,7.7/10
13801,Netflix,tt0113492,4/10
13802,Netflix,tt0116669,4.4/10
13803,no_data,tt0936468,no_data
13804,Magnolia Pictures,tt1736049,90%
13805,Disney+,tt0147800,69%
13806,no_data,tt9056822,no_data
13807,no_data,tt2089781,no_data
13808,Netflix,tt0892899,no_data
13809,Lionsgate,tt1289406,63%
13810,Netflix,tt2918436,4/10
13811,no_data,tt2196564,no_data
13812,no_data,tt0364604,no_data
13813,Sahamongkol Film International,tt1653690,5.7/10
13814,no_data,tt0289589,no_data
13815,no_data,tt13372944,no_data
13816,Vertical Entertainment,tt5078852,5.9/10
13817,Netflix,tt0095296,3.6/10
13818,no_data,tt0097446,no_data
13819,no_data,tt1104834,no_data
13820,Vertical Entertainment,tt1718924,4.1/10
13821,Metro-Goldwyn-Mayer,tt0067952,67%
13822,Paramount Pictures,tt0009744,no_data
13823,Netflix,tt2403029,1.6/10
13824,20th Century Studios,tt0045186,29%
13825,Universal Pictures,tt0111143,4.6/10
13826,no_data,tt4464394,no_data
13827,InterCom,tt0429493,5.4/10
13828,no_data,tt0064178,no_data
13829,no_data,tt14212090,no_data
13830,no_data,tt0105212,no_data
13831,Netflix,tt0095626,no_data
13832,20th Century Studios,tt1073498,2.4/10
13833,Netflix,tt1013743,5.6/10
13834,Troma Entertainment,tt1754022,no_data
13835,Universal Pictures,tt0384642,41%
13836,20th Century Studios,tt0455967,4.5/10
13837,no_data,tt4636252,no_data
13838,20th Century Studios,tt1279935,6.1/10
13839,Netflix,tt0901476,3.5/10
13840,Regal Entertainment,tt0479725,no_data
13841,no_data,no_data,no_data
13842,no_data,tt9421200,no_data
13843,no_data,tt1912982,no_data
13844,no_data,tt3507138,no_data
13845,Netflix,tt1033643,4.5/10
13846,Netflix,tt1935929,no_data
13847,Columbia Pictures,tt4660800,no_data
13848,20th Century Studios,tt0073629,78%
13849,20th Century Studios,tt1031969,41%
13850,20th Century Studios,tt0093779,8.4/10
13851,GoodTimes Entertainment,tt1050263,no_data
13852,Netflix,tt0300471,6.1/10
13853,InterCom,tt0100405,6/10
13854,20th Century Studios,tt0822832,63%
13855,Netflix,tt0449059,7.7/10
13856,Vudu,tt0113492,4/10
13857,Netflix,tt0116669,4.4/10
13858,no_data,tt0936468,no_data
13859,Magnolia Pictures,tt1736049,90%
13860,Netflix,tt0147800,69%
13861,no_data,tt9056822,no_data
13862,no_data,tt2089781,no_data
13863,Netflix,tt0892899,no_data
13864,Lionsgate,tt1289406,63%
13865,Netflix,tt1033643,4.5/10
13866,Netflix,tt1935929,no_data
13867,Columbia Pictures,tt4660800,no_data
13868,20th Century Studios,tt0073629,78%
13869,20th Century Studios,tt1031969,41%
13870,20th Century Studios,tt0093779,8.4/10
13871,GoodTimes Entertainment,tt1050263,no_data
13872,Netflix,tt0300471,6.1/10
13873,InterCom,tt0100405,6/10
13874,InterCom,tt0822832,63%
13875,Netflix,tt0449059,7.7/10
13876,Vudu,tt0113492,4/10
13877,Netflix,tt0116669,4.4/10
13878,no_data,tt0936468,no_data
13879,Magnolia Pictures,tt1736049,90%
13880,Netflix,tt0147800,69%
13881,no_data,tt9056822,no_data
13882,no_data,tt2089781,no_data
13883,no_data,tt0154985,no_data
13884,Lionsgate,tt1289406,63%
13885,no_data,tt0097446,no_data
13886,no_data,tt1104834,no_data
13887,Vertical Entertainment,tt1718924,4.1/10
13888,Metro-Goldwyn-Mayer,tt0067952,67%
13889,Paramount Pictures,tt0009744,no_data
13890,Netflix,tt2403029,1.6/10
13891,Netflix,tt0045186,29%
13892,Caesar Film,tt0190596,no_data
13893,no_data,tt4464394,no_data
