id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt6873926,Two Sentence Horror Stories,no_data,no_data,The CW,42,Two Sentence Horror Stories,2019-08-08,,"Lauri Hendler, Wei-Yi Lin, Mardy Ma",USA,English,TV-14,5.5,1943,,,"anthology series,horror anthology,slasher,anthology,suspense","Awards, 5 wins & 11 nominations",2019.0
tt13433812,Vincenzo,Kim Hee-won,female,tvN,93,Vincenzo,2021-02-20,,"Song Joong-ki, Jeon Yeo-bin, Taecyeon",South Korea,Korean,Not Rated,8.4,17300,,,"mafia,law firm,black comedy,lawyer,korean","Awards, 1 win & 2 nominations",2021.0
tt9184982,Tribes of Europa,no_data,no_data,Netflix,92,Tribes of Europa,2021-02-19,,"Henriette Confurius, Emilio Sakraya, David Ali Rashed",Germany,"German, English",TV-MA,6.7,12216,,,"derivative,gun,blue pill,bloc,gay erotica","Awards, 3 nominations",2021.0
tt13670090,"Hello, Me!",no_data,no_data,KBS2,,"Hello, Me!",2021-02-17,,"Kang-hee Choi, Kim Young-kwang, Re Lee",South Korea,Korean,,7.3,610,,,"new adult romance,heavenly comedy,heavenly fantasy,personal drama",,2021.0
tt13973320,Amend: The Fight for America,no_data,no_data,"Makemake, Netflix, The Documentary Group",,Amend: The Fight for America,2021-02-17,,"Will Smith, Bryan Stevenson, Larry Wilmore",USA,English,TV-MA,7.7,1392,,,"tv mini series,politics,freedom,history documentary,politics documentary","Awards, 4 nominations",2021.0
tt9698442,Behind Her Eyes,Erik Richter Strand,male,Netflix,62,Behind Her Eyes,2021-02-17,,"Simona Brown, Eve Hewson, Tom Bateman",UK,English,TV-MA,7.2,60472,,,"friendship,affair,tv mini series,loneliness,lucid dreaming","Awards, 1 win & 2 nominations",2021.0
tt2169245,MeatEater,no_data,no_data,Sportsman Channel,,MeatEater,2012-01-01,,"Steven Rinella, Elias, Joe Rogan",USA,English,TV-14,7.5,1503,,,"game,exploration,animal,hunt,hunting",,2012.0
tt6474378,Good Girls,no_data,no_data,NBC,86,Good Girls,2018-02-26,,"Christina Hendricks, Retta, Mae Whitman",USA,English,TV-14,7.7,51592,,,"money laundering,female protagonist,big box stores,returning an item to a shop,husband wife relationship","Awards, 1 win & 2 nominations",2018.0
no_data,The Crew,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt13848380,Buried by the Bernards,no_data,no_data,Netflix,95,Buried by the Bernards,2021-02-12,,"Ryan Bernard, Deja Bernard, Debbie Bernard",USA,English,TV-14,7.2,354,,,"funeral,timeframe 2010s",,2021.0
tt0353049,Chappelle's Show,no_data,no_data,Comedy Central,96,Chappelle's Show,2003-01-22,,"Dave Chappelle, Donnell Rawlings, Rudy Rush",USA,English,TV-MA,8.8,64082,,,"actor name in series title,actor plays himself,actor plays multiple roles,two word series title,absurd comedy","Top rated TV #67 | Nominated for 3 Primetime Emmys, 7 wins & 16 nominations total",2003.0
tt11714872,Nadiya Bakes,no_data,no_data,"Wall to Wall Media, British Broadcasting Corporation (BBC)",100,Nadiya Bakes,2021-02-12,,"Nadiya Hussain, Ravneet Gill, Nastassja Lusengo",UK,English,TV-G,7.1,262,,,"joy,cooking,recipe,baking a cake,dessert",,2021.0
tt10483610,Capitani,Christophe Wagner,male,RTL Télé Lëtzebuerg,,Capitani,2021-02-11,,"Luc Schiltz, Sophie Mousel, Brigitte Urhausen",Luxembourg,Luxembourgish,TV-MA,6.6,5321,,,"detective,murder of a twin,suicide,grieving mother,high school girl",,2021.0
tt5730624,El Chema,no_data,no_data,Telemundo,,El Chema,2016-11-17,,"Mauricio Ochmann, Julio Bracho, Itatí Cantoral",Mexico,Spanish,TV-14,6.9,312,,,"sex scene,police corruption,military corruption,mexican politician,mexican president",,2016.0
tt13837672,Crime Scene: The Vanishing at the Cecil Hotel,Joe Berlinger,male,Netflix,84,Crime Scene: The Vanishing at the Cecil Hotel,2021-02-10,,"Tim Marcia, Amy Price, Greg Kading",USA,"English, Spanish",TV-MA,5.9,17906,,,"murder,dead body in a water tank,tv mini series,true crime,crime documentary","Awards, 1 win & 3 nominations",2021.0
tt6048596,The Sinner,no_data,no_data,USA Network,89,The Sinner,2017-08-02,,"Bill Pullman, Jessica Hecht, Dohn Norwood",USA,English,TV-MA,7.9,119892,,,"trauma trigger,blocked memory,amnesia,past coming back to haunt,older sister younger sister relationship","Nominated for 1 Primetime Emmy, 1 win & 17 nominations total",2017.0
tt8575476,Hache,Jorge Torregrossa,male,Netflix,89,Hache,2019-11-01,,"Adriana Ugarte, Eduardo Noriega, Marc Martínez",Spain,Spanish,TV-MA,6.5,1667,,,"female frontal nudity,female nudity,bare breasts,barcelona spain,male frontal nudity",,2019.0
tt8878862,Invisible City,no_data,no_data,Prodigo Films,94,Invisible City,2021-02-05,,"Marco Pigossi, Alessandra Negrini, Julia Konrad",Brazil,Portuguese,TV-G,7.2,5564,,,"brazilian folklore,brazilian mythology,murder,rio de janeiro brazil,southeast brazil","Awards, 2 nominations",2021.0
tt9012876,Firefly Lane,no_data,no_data,Netflix,47,Firefly Lane,2021-02-03,,"Ali Skovbye, Yael Yurman, Brendan Taylor",USA,English,TV-MA,7.4,21212,,,"female friendship,1970s,best friends forever,female best friends,friendship","Awards, 4 wins & 6 nominations",2021.0
tt5335606,Power Rangers Ninja Steel,Judd Lynn,male,Nickelodeon,,Power Rangers Ninja Steel,2017-01-21,,"William Shewfelt, Nico Greetham, Zoë Robins",USA,English,TV-Y7,5.8,921,,,"superhero,tokusatsu,power rangers,superhero team,villain","Awards, 2 nominations",2017.0
tt10085386,Tiffany Haddish Presents: They Ready,no_data,no_data,Netflix,57,Tiffany Haddish Presents: They Ready,2019-08-13,,"Tiffany Haddish, Godfrey, Dean Edwards",USA,English,TV-14,6.6,577,,,comedian,"Nominated for 1 Primetime Emmy, 3 nominations total",2019.0
no_data,Heartland,no_data,no_data,CBS,no_data,,,,,,,,,,,,,,
tt13656220,We Are: The Brooklyn Saints,no_data,no_data,Netflix,91,We Are: The Brooklyn Saints,2021-01-29,,,USA,English,TV-14,6.5,164,,,community,,2021.0
tt11617848,50M2,Selçuk Aydemir,male,"BKM, Netflix Studios",,50M2,2021-01-27,,"Engin Öztürk, Kürsat Alniaçik, Cengiz Bozkurt",Turkey,Turkish,TV-MA,6.9,5733,,,hitman,"Awards, 1 nomination",2021.0
tt3006802,Outlander,no_data,no_data,Starz,89,Outlander,2014-08-09,,"Caitríona Balfe, Sam Heughan, Sophie Skelton",USA,"English, Gaelic",TV-MA,8.4,157769,,,"scotland,scotsman,scottish highlands,year 1743,sex scene","Nominated for 4 Primetime Emmys, 33 wins & 75 nominations total",2014.0
tt9908860,Blown Away,no_data,no_data,Netflix,26,Blown Away,2019-07-12,,"Nick Uhas, Katherine Gray, Deborah Czeresko",Canada,English,TV-PG,7.1,3329,,,"artist,competition reality tv,glassblowing,competition,non fiction","Awards, 3 wins & 5 nominations",2019.0
tt13660962,Bling Empire,no_data,no_data,Netflix,90,Bling Empire,2021-01-15,,"Kevin Kreider, Christine Chiu, Kelly Mi Li",USA,English,TV-MA,5.8,3118,,,"docusoap reality tv,timeframe 2020s,timeframe 21st century,dating and romance reality tv,party","Awards, 2 nominations",2021.0
tt3596174,Henry Danger,Steve Hoefer,male,Nickelodeon,,Henry Danger,2014-07-26,,"Jace Norman, Cooper Barnes, Riele Downs",USA,English,TV-G,5.6,5557,,,"non comic book superhero,character name as series title,psychotronic series,superhero,dysfunctional family","Nominated for 1 Primetime Emmy, 18 wins & 20 nominations total",2014.0
tt1830351,The Magicians,no_data,no_data,BBC One,,The Magicians,2011-01-01,,"Barry Jones, Stuart MacLeod, Lenny Henry",UK,English,,8,56,,,"celebrity guests,illusion,magic","Awards, 1 nomination",2011.0
tt2216156,Last Tango in Halifax,no_data,no_data,BBC One,94,Last Tango in Halifax,2013-09-08,,"Anne Reid, Derek Jacobi, Sarah Lancashire",UK,English,TV-14,8.4,7147,,,"feel good romance,domestic drama,timeframe 2010s,timeframe 21st century,place name in title","Won 3 BAFTA Awards, 4 wins & 17 nominations total",2013.0
tt13649692,Surviving Death,Ricki Stern,female,Netflix,80,Surviving Death,2021-01-06,,"Mary Neal, Bruce Greyson, Jim Tucker",USA,English,TV-MA,6.2,2071,,,"death,death in title,two word title,religion and spirituality documentary",,2021.0
no_data,Korean Pork Belly Rhapsody,no_data,no_data,Netflix,no_data,,,,,,,,,,,,,,
tt5771332,QB1: Beyond the Lights,no_data,no_data,Netflix,,QB1: Beyond the Lights,2017-02-13,,"Tate Martell, Tayvon Bowers, Jake Fromm",USA,English,TV-14,7.7,920,,,school,,2017.0
tt7221388,Cobra Kai,no_data,no_data,YouTube Premium,95,Cobra Kai,2018-05-02,,"Ralph Macchio, William Zabka, Xolo Maridueña",USA,"English, Hindi",TV-14,8.5,169690,,,"web series,30 years later,sensei,tv sequel to theatrical movie,alliterative title","Top rated TV #197 | Nominated for 8 Primetime Emmys, 1 win & 55 nominations total",2018.0
tt13161310,Dream Home Makeover,no_data,no_data,Netflix,25,Dream Home Makeover,2020-10-16,,"Shea McGee, Syd McGee",USA,English,TV-G,5.6,1250,,,home makeover reality tv,"Awards, 1 nomination",2020.0
no_data,Headspace Guide to Meditation,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt6834120,Jenni Rivera: Mariposa de Barrio,no_data,no_data,Telemundo Studios,,Jenni Rivera: Mariposa de Barrio,2017-06-27,,"Gabriel Porras, Rosalinda Rodríguez, Angélica Celaya",USA,"Spanish, English",TV-MA,7.2,246,,,"latin music,coming of age drama,timeframe 1970s,timeframe 2000s,timeframe 1990s","Awards, 1 win",2017.0
tt8655736,Monarca,no_data,no_data,Netflix,,Monarca,,,"Irene Azuela, Juan Manuel Bernal, Osvaldo Benavides",Mexico,Spanish,TV-MA,7.8,3315,,,"succession,sibling versus sibling,tequila,corruption,soap opera drama","Awards, 1 nomination",
tt2185037,Running Man,no_data,no_data,Seoul Broadcasting System,,Running Man,2010-07-11,,"Yoo Jae-suk, Jong-Kook Kim, Haha",South Korea,Korean,TV-14,9.1,3146,,,"variety,reality,reality variety,korean,korean variety","Awards, 2 wins & 4 nominations",2010.0
tt2535732,The Haunted Hathaways,no_data,no_data,Nickelodeon,,The Haunted Hathaways,2013-07-13,,"Chico Benymon, Ginifer King, Amber Frank",USA,English,TV-Y7,5,2567,,,"ghost,ghost human relationship,haunted house,mother daughter relationship,father son relationship","Awards, 3 wins & 8 nominations",2013.0
tt7569592,Chilling Adventures of Sabrina,no_data,no_data,Netflix,81,Chilling Adventures of Sabrina,2018-10-26,,"Kiernan Shipka, Ross Lynch, Lucy Davis",USA,English,TV-14,7.4,92453,,,"witch,based on comic book,black magic,female name in title,witchcraft","Awards, 8 wins & 24 nominations",2018.0
tt13563634,Best Leftovers Ever!,no_data,no_data,Netflix,43,Best Leftovers Ever!,2020-12-30,,"Jackie Tohn, David So, Rosemary Shrager",USA,English,TV-G,5.6,535,,,"competition,food reality tv,competition show",,2020.0
tt2983222,Dare Me,no_data,no_data,USA Network,85,Dare Me,2019-12-19,,"Willa Fitzgerald, Herizen F. Guardiola, Marlo Kelly",USA,English,TV-MA,6.6,5414,,,"cheerleading squad,suburban,shocking discovery,femme fatale,all american girl",,2019.0
tt0264241,Equinox,no_data,no_data,Channel 4,,Equinox,1986-07-31,,"Piers Gibbon, Martin Jarvis, Matthew Zajac",UK,English,,8.2,18,,,"reenactment,science","Nominated for 2 BAFTA Awards, 1 win & 2 nominations total",1986.0
tt13731400,SanPa: Sins of the Savior,no_data,no_data,Netflix,,SanPa: Sins of the Savior,2020-12-30,,"Vincenzo Andreucci, Antonio Boschini, Fabio Cantelli",Italy,Italian,,7.8,1542,,,"tv mini series,rehabilitation center,drug rehabilitation,controversy,trial","Awards, 1 win",2020.0
tt0281491,Still Game,Michael Hines,male,BBC Two,,Still Game,2015-11-01,,"Ford Kiernan, Greg Hemphill, Paul Riley",UK,English,TV-14,8.9,7835,,,"male protagonist,brother brother relationship","Awards, 6 wins & 3 nominations",2015.0
tt8434720,A Love So Beautiful,no_data,no_data,Tencent Pictures,,Zhi Wo Men Dan Chun De Xiao Mei Hao,2017-11-09,,"Yitian Hu, Shen Yue, Yaodong Zhao",China,Chinese,,8,1441,,,,"Awards, 5 wins & 1 nomination",2017.0
tt9391692,Sakho & Mangane,no_data,no_data,Keewu Production,,Sakho & Mangane,,,"Issaka Sawadogo, Yann Gael, Christiane Dumont",Senegal,French,TV-MA,6.4,138,,,murder,,
tt8740790,Bridgerton,no_data,no_data,Netflix,82,Bridgerton,2020-12-25,,"Nicola Coughlan, Jonathan Bailey, Bessie Carter",USA,English,TV-MA,7.3,132298,,,"alternate history,england,based on novel,blackwashing,interracial romance","Won 2 Primetime Emmys, 12 wins & 58 nominations total",2020.0
tt1125758,Timmy Time,no_data,no_data,CBeebies,,Timmy Time,2009-04-06,,"Kate Harbour, Justin Fletcher, Louis Jones",UK,"None, English",TV-Y,6.9,1124,,,"mischief,sheep,anthropomorphism,educational,preschool","Won 2 BAFTA Awards, 2 wins & 1 nomination total",2009.0
tt10069398,Home for Christmas,no_data,no_data,Netflix,,Home for Christmas,2019-12-05,,"Dennis Storhøi, Ida Elise Broch, Hege Schøyen",Norway,Norwegian,TV-MA,7.7,13905,,,"christmas,christmas in title,holiday in title,christmas movie,three word title",,2019.0
tt13271834,Run On,no_data,no_data,"JTBC Studios, MAYS Entertainment, Zium Content",,Run On,2020-12-16,,"Si-wan Yim, Shin Se-Kyung, Sooyoung Choi",South Korea,Korean,TV-MA,7.5,3393,,,,,2020.0
tt13486136,Anitta: Made In Honório,no_data,no_data,Netflix,,Anitta: Made in Honório,2020-12-16,,"Anitta, Lauren McFall, Arielle Macedo",Brazil,Portuguese,TV-MA,6.9,414,,,"brazilian singer,brazilian music,brazilian abroad,brazilian funk,backstage",,2020.0
tt13492374,The Ripper,no_data,no_data,Netflix,82,The Ripper,2020-12-16,,"Alan Whitehouse, Keith Hellawell, Andrew Laptew",UK,English,TV-MA,7.1,9574,,,"tv mini series,serial killer,united kingdom,true crime,missing person","Awards, 1 nomination",2020.0
tt2738096,Black Ink Crew New York,no_data,no_data,VH1,,Black Ink Crew New York,,,"Ashley Nicole Bermudez, Ceaser Emanuel, Dutchess Lattimore",USA,English,TV-14,4.7,477,,,"tattoo,three word title,three word series title,color in title,color in series title","Awards, 1 nomination",
tt10302548,Pup Academy,no_data,no_data,Air Bud Entertainment,,Pup Academy,2019-08-26,,"Christian Convery, Chance Hurstfield, Dylan Schombing",USA,English,TV-Y7-FV,6.6,529,,,,"Awards, 3 wins & 12 nominations",2019.0
tt13110256,Song Exploder,no_data,no_data,Netflix,80,Song Exploder,2020-10-02,,"Hrishikesh Hirway, Lin-Manuel Miranda, Dua Lipa",USA,English,TV-MA,7.4,789,,,"music industry,music documentary",,2020.0
tt1821220,Teen Mom 2,no_data,no_data,MTV,,Teen Mom 2,2011-01-11,,"Kailyn Lowry, Jenelle Evans, Chelsea DeBoer",USA,English,TV-14,4.2,2317,,,"teenager,controversy,teenage mother,teenage pregnancy,boyfriend girlfriend relationship",,2011.0
tt0176095,The Challenge,no_data,no_data,MTV,,The Challenge,1998-06-01,,"T.J. Lavin, Chris 'C.T.' Tamburello, Johnny 'Bananas' Devenanzio",USA,English,TV-14,7.8,3428,,,"crossover,long running tv,road trip adventure,competition reality tv,timeframe 21st century","Awards, 9 nominations",1998.0
tt10767748,Tiny Pretty Things,no_data,no_data,Netflix,53,Tiny Pretty Things,2020-12-14,,"Kylie Jefferson, Lauren Holly, Casimere Jollette",USA,English,TV-MA,5.9,9354,,,"fall,ballet,dress,ballet shoes,whodunnit mystery","Awards, 1 win",2020.0
tt9731242,The Mess You Leave Behind,Carlos Montero,male,Netflix,,The Mess You Leave Behind,2020-12-11,,"Inma Cuesta, Bárbara Lennie, Tamar Novas",Spain,Spanish,TV-MA,6.7,9177,,,"boys locker room,male frontal nudity,male full rear nudity,male masturbation,marriage","Awards, 9 nominations",2020.0
tt10795658,Alice in Borderland,Shinsuke Sato,male,Netflix,71,Alice in Borderland,2020-12-10,,"Kento Yamazaki, Tao Tsuchiya, Nijirô Murakami",Japan,"English, Japanese",TV-MA,7.6,50616,,,"based on manga,survival,japan,tokyo japan,death game",,2020.0
tt1843230,Once Upon a Time,no_data,no_data,American Broadcasting Company,78,Once Upon a Time,2011-10-23,,"Ginnifer Goodwin, Jennifer Morrison, Lana Parrilla",USA,English,TV-PG,7.7,222975,,,"fairy tale,curse,family relationships,good versus evil,mayor","Nominated for 7 Primetime Emmys, 13 wins & 95 nominations total",2011.0
tt10726356,The Big Show Show,no_data,no_data,Netflix,88,The Big Show Show,2020-04-06,,"Paul Wight, Allison Munn, Reylynn Caster",USA,English,TV-G,6.3,2450,,,"husband wife relationship,teenager,mother daughter relationship,teenage girl,girl",,2020.0
tt10380934,The Expanding Universe of Ashley Garcia,no_data,no_data,,,The Expanding Universe of Ashley Garcia,2020-02-17,,"Paulina Chávez, Conor Husting, Bella Podaras",USA,English,TV-PG,6.7,1236,,,"nasa,robot,school,character name in series title,laugh track","Awards, 3 nominations",2020.0
tt13487106,The Surgeon's Cut,no_data,no_data,BBC Studios,100,The Surgeon's Cut,2020-12-09,,Lin Gallagher,USA,English,TV-14,8.5,1043,,,medicine,"Won 1 BAFTA Award, 2 wins & 2 nominations total",2020.0
tt8403536,Mr. Iglesias,no_data,no_data,Netflix,73,Mr. Iglesias,2019-06-21,,"Gabriel Iglesias, Sherri Shepherd, Jacob Vargas",USA,English,TV-14,7.1,6959,,,"school,laugh track,sitcom,timeframe 2010s,timeframe 21st century","Awards, 1 win & 5 nominations",2019.0
tt8199972,100 Days My Prince,no_data,no_data,tvN,,100 Days My Prince,2018-09-10,,"Kyung-soo Do, Nam Ji-Hyun, Jo Sung-ha",South Korea,Korean,,7.7,2204,,,"detective,joseon dynasty,korean historical setting,memory loss","Awards, 2 wins",2018.0
tt13540900,Room 2806: The Accusation,Jalil Lespert,male,Netflix,,Room 2806: The Accusation,2020-12-07,,"Nafissatou Diallo, Raphaëlle Bacqué, Élisabeth Guigou",France,French,TV-MA,7,2339,,,"tv mini series,timeframe 2010s,social documentary,crime documentary,documentary series","Awards, 1 nomination",2020.0
tt13175760,Detention,no_data,no_data,Netflix,,Detention,2020-12-05,,"Lee Ling-Wei, Guan-Zhi Huang, Chun-Yao Yao",Taiwan,Mandarin,TV-MA,6.3,530,,,"ghost,student",,2020.0
tt12775836,Bhaag Beanie Bhaag,no_data,no_data,Netflix,,Bhaag Beanie Bhaag,2020-12-04,,"Swara Bhaskar, Ravi Patel, Varun Thakur",India,,TV-MA,4.2,6636,,,stand up comedian,,2020.0
tt21195490,Big Mouth,no_data,no_data,MBC TV,,Big Mouth,2022-07-29,,"Lee Jong-Suk, Im Yoon-ah, Kim Joo-hun",South Korea,Korean,,8.5,1121,,,lawyer,,2022.0
tt13464340,Alien Worlds,no_data,no_data,Netflix,,Alien Worlds,2020-12-02,,"Sophie Okonedo, Leigh Joel Scott, Douglas Vakoch",UK,English,TV-PG,6.5,3660,,,"alien,two word series title,animated documentary,astrobiology,exobiology","Awards, 2 wins & 1 nomination",2020.0
tt1865740,Ink Master,no_data,no_data,Spike TV,,Ink Master,2012-01-17,,"Dave Navarro, Chris Nunez, Oliver Peck",USA,"Spanish, English",TV-14,7.4,4066,,,"degeneracy,tattoo,tattoo artist,competition reality tv,timeframe 2010s","Awards, 1 nomination",2012.0
tt6229656,Oddbods,no_data,no_data,Disney Channel Asia,,The Oddbods Show,2016-05-22,,"Marlon Dance-Hooi, Nadia Ramlee, Jeremy Linn","UK, Singapore",English,TV-Y,6.2,289,,,,"Awards, 2 nominations",2016.0
tt0118480,Stargate SG-1,no_data,no_data,Showtime,88,Stargate SG-1,1997-07-27,,"Richard Dean Anderson, Michael Shanks, Amanda Tapping","USA, Canada",English,TV-14,8.4,92748,,,"shared universe,military,message from outer space,alternate history,near future","Nominated for 9 Primetime Emmys, 18 wins & 97 nominations total",1997.0
tt5068750,The Bachelorette,no_data,no_data,Network 10,,The Bachelorette Australia,2015-09-23,,"Osher Günsberg, Georgia Love, Sophie Monk",Australia,English,,5.1,159,,,"timeframe 2010s,non fiction","Awards, 2 nominations",2015.0
tt8801670,The Guest,no_data,no_data,OCN,,Son: The Guest,2018-09-12,,"Dong-wook Kim, Kim Jae-Wook, Jung Eun-chae",South Korea,Korean,,8.1,1671,,,"exorcism,priest,shamanism,psychic,demon",,2018.0
tt6685272,The Repair Shop,no_data,no_data,BBC,,The Repair Shop,2017-03-27,,"Jay Blades, Steven Fletcher, William Kirk",UK,English,,8.7,1577,,,,"Nominated for 1 BAFTA Award, 1 win & 3 nominations total",2017.0
tt13273826,The Uncanny Counter,no_data,no_data,OCN,96,The Uncanny Counter,2020-11-28,,"Byeong-gyu Jo, Joon-Sang Yoo, Se-Jeong Kim",South Korea,Korean,TV-14,8.1,6322,,,chase,"Awards, 1 win",2020.0
tt13452100,Fabulous Lives of Bollywood Wives,no_data,no_data,Netflix,,Fabulous Lives of Bollywood Wives,2020-11-27,,"Neelam Kothari, Maheep Kapoor, Seema Khan",India,Hindi,TV-MA,4.6,9975,,,"friendship,docusoap reality tv",,2020.0
tt0108800,Heartbreak High,Karl Zwicky,male,Network 10,,Heartbreak High,1994-02-27,,"Callan Mulvey, Lara Cox, Emma Roche",Australia,English,TV-MA,7.8,3160,,,"friend,pun in title,principal,classmate classmate relationship,teen angst","Awards, 2 nominations",1994.0
tt11951234,Over Christmas,Tobias Baumann,male,Netflix,,Over Christmas,2020-11-27,,"Luke Mockridge, Seyneb Saleh, Cristina do Rego",Germany,German,,6.7,2133,,,"christmas,home for christmas,tv mini series,singer,guitarist",,2020.0
tt11168116,Sugar Rush Christmas,no_data,no_data,Netflix,,Sugar Rush Christmas,2019-11-29,,"Hunter March, Adriano Zumbo, Candace Nelson",USA,English,TV-PG,6.8,601,,,"christmas,challenge,non fiction",,2019.0
no_data,Before 30,no_data,no_data,Africa Magic,no_data,,,,,,,,,,,,,,
tt7022748,Strongest Deliveryman,no_data,no_data,Korean Broadcasting System,,Strongest Deliveryman,2017-08-04,,"Go Kyung-Pyo, Kim Seon-Ho, Chae Soo-bin",South Korea,Korean,,7.3,694,,,,"Awards, 1 win",2017.0
tt9708598,Flavorful Origins,no_data,no_data,,,Flavorful Origins,2019-02-11,,"Yang Chen, Hao Chen, Vivian Lu",China,Mandarin,,7.7,628,,,"city,food and drink documentary",,2019.0
tt12719250,Mismatched,Nipun Dharmadhikari,male,Netflix,,Mismatched,2020-11-20,,"Prajakta Koli, Rohit Saraf, Muskkaan Jaferi",India,Hindi,TV-MA,5.5,3950,,,love,"Awards, 1 nomination",2020.0
tt13329282,Voices of Fire,no_data,no_data,Netflix,40,Voices of Fire,2020-11-20,,"Marcus Richardson, Shakara Monique, Keith Ball",USA,English,TV-PG,6.8,393,,,gospel,"Awards, 1 nomination",2020.0
tt13255112,Holiday Home Makeover with Mr. Christmas,no_data,no_data,Netflix,,Holiday Home Makeover with Mr. Christmas,2020-11-18,,Benjamin Bradley,USA,English,TV-G,5.9,296,,,"christmas,makeover,home makeover reality tv",,2020.0
tt7741824,The Boss Baby: Back in Business,no_data,no_data,Netflix,73,The Boss Baby: Back in Business,2018-04-06,,"JP Karliak, David W. Collins, Flula Borg",USA,"English, Mandarin, French, Cantonese, Spanish",TV-Y7,6.4,3801,,,"baby,boss,brother brother relationship,corporate,business","Awards, 1 win & 3 nominations",2018.0
tt12409154,We Are the Champions,no_data,no_data,Netflix,80,We Are the Champions,2020-11-17,,"Rainn Wilson, Rod Smart, Florence Early",USA,English,TV-MA,7.1,1443,,,"competition,sports documentary,documentary series",,2020.0
tt8673042,Polly Pocket,no_data,no_data,Family Channel,,Polly Pocket,2018-07-01,,"Emily Tennant, Shannon Chan-Kent, Kazumi Evans","Canada, USA, Ireland",English,TV-Y7,5.9,128,,,"based on toy,african american,scottish american,american actress playing british character,magic","Awards, 2 nominations",2018.0
no_data,Survivor,no_data,no_data,TBS Holdings,no_data,,,,,,,,,,,,,,
tt4786824,The Crown,Philip Martin,male,Netflix,90,The Crown,2016-11-04,,"Claire Foy, Olivia Colman, Imelda Staunton",UK,English,TV-MA,8.7,196782,,,"queen,female protagonist,royal family,british monarchy,queen of england","Top rated TV #104 | Won 21 Primetime Emmys, 139 wins & 296 nominations total",2016.0
tt1844624,American Horror Story,no_data,no_data,FX,77,American Horror Story,2011-10-05,,"Lady Gaga, Kathy Bates, Angela Bassett",USA,English,TV-MA,8,312163,,,"anthology,serial killer,infidelity,serial murder,homophobia","Won 16 Primetime Emmys, 128 wins & 396 nominations total",2011.0
tt11301642,Ethos,no_data,no_data,Netflix,,Ethos,2020-11-12,,"Öykü Karayel, Fatih Artman, Funda Eryigit",Turkey,"Turkish, Arabic, Kurdish",TV-MA,8.5,26768,,,"city,suicide,family relationships,psychiatrist,husband wife relationship","Awards, 2 wins & 3 nominations",2020.0
tt12531492,Graceful Friends,Song Hyeon-Wook,male,JTBC,,Graceful Friends,2020-07-10,,"Joon-Sang Yoo, Song Yun-ah, Soo-bin Bae",South Korea,Korean,,6.5,151,,,"friend,married life,drinking game,medical professional,funeral",,2020.0
tt12571792,A Queen Is Born,no_data,no_data,Boutique Filmes,,A Queen Is Born,2020-11-11,,"Phillip Jordan, Gloria Groove, Alexia Twister",Brazil,Portuguese,,6,152,,,"drag queen,lgbt in brazil,brazilian reality show,drag queen culture in brazil,beauty makeover reality tv",,2020.0
tt13316746,Aunty Donna's Big Ol' House of Fun,no_data,no_data,"Comedy Bang! Bang! Productions, Pacific Electric Picture Company",100,Aunty Donna's Big Ol' House of Fun,2020-11-11,,"Mark Samual Bonanno, Broden Kelly, Zachary Ruane",Australia,English,TV-MA,7.9,6443,,,"friendship,friends who live together,australian comedy,sketch comedy,absurd comedy","Awards, 1 win & 4 nominations",2020.0
tt13363298,Trial 4,no_data,no_data,Netflix,100,Trial 4,2020-11-11,,"Sean Ellis, Rosemary Scapicchio, Edward McNelley",USA,English,TV-MA,7.4,2112,,,"tv mini series,boston massachusetts,police,year 1993,timeframe 1990s",,2020.0
tt12987872,Country Ever After,no_data,no_data,Netflix,80,Country Ever After,2020-11-06,,"Criscilla Anderson, Coffey Anderson, Elliot Schiff",USA,English,TV-PG,6.4,174,,,"country singer,hip hop dancer,husband wife relationship,country music,non fiction",,2020.0
tt12411074,Paranormal,no_data,no_data,"Film-Clinic, Netflix",,Paranormal,2020-11-05,,"Razane Jammal, Karla Maatouk, Nick Shakoour",Egypt,"English, German, French, Spanish, Arabic",TV-14,8,72015,,,"pandemic,egyptian curse,myth,murder,family relationships",,2020.0
tt10888876,Love & Anarchy,no_data,no_data,Netflix,100,Love & Anarchy,2020-11-04,,"Ida Engvoll, Björn Mosten, Gizem Erdogan",Sweden,Swedish,TV-MA,7.4,9887,,,"publishing house,age gap,dare game,business consultant,it technician","Awards, 1 nomination",2020.0
tt9747016,Can You Hear Me?,no_data,no_data,Télé-Québec,,Can You Hear Me,2020-06-04,,"Ève Landry, Florence Longpré, Mélissa Bédard",Canada,French,TV-MA,7.7,722,,,"canadian,social drama,french canadian,female friendship,urban decay","Awards, 3 wins & 3 nominations",2020.0
tt5564124,60 Days In,no_data,no_data,A&E,71,60 Days In,2016-03-10,,"Dion Shepherd Jr., Zachary Holland Baker, Monalisa Johnson",USA,English,TV-14,7.6,2731,,,"jail cell,prison,prisoner,undercover in prison,undercover","Awards, 1 win",2016.0
