id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt9084890,Nathicharami,,,,,Nathicharami,2018-12-28,Mansore,"Sruthi Hariharan, Sanchari Vijay, Sharanya",India,Kannada,,7.2,331.0,,,independent film,"Awards, 4 wins & 1 nomination",2018.0
tt5874502,Rudy Habibie,Hanung Bramantyo,male,,,Rudy Habibie,2016-06-30,Hanung Bramantyo,"Reza Rahadian, Chelsea Islan, Ernest Prakasa",Indonesia,"Indonesian, German, Dutch, English",TV-14,7.5,843.0,,,"friendship,friend,exploration,journey,student","Awards, 15 nominations",2016.0
tt5104080,Surga Yang Tak Dirindukan,Kuntz Agus,male,,,The Heaven None Missed,2015-07-15,Kuntz Agus,"Fedi Nuril, Laudya Cynthia Bella, Raline Shah",Indonesia,Indonesian,TV-14,7.4,2320.0,,,"marriage,heaven,love,life,wife","Awards, 4 nominations",2015.0
tt5946936,Surga Yang Tak Dirindukan 2,Hanung Bramantyo,male,,,The Heaven None Missed 2,2017-02-09,"Hanung Bramantyo, Meisa Felaroze","Laudya Cynthia Bella, Fedi Nuril, Raline Shah",Indonesia,Indonesian,TV-14,6.8,451.0,,,"sequel,heaven,second part,two numbers in title,love","Awards, 1 nomination",2017.0
tt8443480,Goyo: The Boy General,Jerrold Tarog,male,Netflix,,Goyo: Ang Batang Heneral,2018-09-05,Jerrold Tarog,"Paulo Avelino, Carlo Aquino, Arron Villaflor",Philippines,"Filipino, Tagalog, English, Spanish",TV-14,6.5,848.0,,,"emilio aguinaldo character,general,battle,tragedy,american","Awards, 6 wins & 21 nominations",2018.0
tt0008411,Patria,Theodore Wharton,male,Pathé Exchange,,,,,,,,,,,,,,,
tt6078866,Soni,,,Netflix,88%,Soni,2019-01-18,Ivan Ayr,"Geetika Vidya Ohlyan, Saloni Batra, Vikas Shukla",India,Hindi,TV-MA,7.1,2799.0,"$450,000 (estimated)",,,"Awards, 7 wins & 10 nominations",2019.0
,Echcharikkai,,,,,,,,,,,,,,,,,,
tt7087944,Pandigai,,,,,Pandigai,2017-07-14,Feroz,"Kreshna, Anandhi, Saravanan",India,Tamil,,6.3,287.0,,,hotel,,2017.0
tt0114092,Pari,Dariush Mehrjui,male,,,,,,,,,,,,,,,,
tt9426186,Revenger,Lee Seung-won,male,Netflix,4.5/10,Revenger,2019-01-15,Seung-Won Lee,"Je-Heon Choi, Makayla Rose Hilli, Kim In-kwon",South Korea,"Korean, English",Not Rated,5.7,4363.0,,,"revenge,martial arts",,2019.0
tt0010600,The Doll,Ernst Lubitsch,male,Universum Film AG,,,,,,,,,,,,,,,
tt6409782,The Doll 2,,,Netflix,,The Doll 2,2017-07-20,Rocky Soraya,"Herjunot Ali, Luna Maya, Sara Wijayanto",Indonesia,Indonesian,TV-MA,5.2,573.0,,,"mother,sequel,evil doll,second part,number 2 in title","Awards, 2 nominations",2017.0
tt6514196,Baazaar,Gauravv K. Chawla,male,Netflix,3.9/10,Baazaar,2018-10-26,"Gauravv K. Chawla, Samuel Wilde","Radhika Apte, Saif Ali Khan, Chitrangda Singh","India, Canada","Hindi, French",Not Rated,6.5,5643.0,,"$5,170,477",business,"Awards, 2 nominations",2018.0
tt7736536,All of You,Dan Villegas,male,,,All of You,2017-12-25,Dan Villegas,"Derek Ramsay, Jennylyn Mercado, Rafael Rosell",Philippines,"Filipino, Tagalog",TV-14,5.6,182.0,,,dating,"Awards, 3 wins & 8 nominations",2017.0
tt6699860,Solo,Laura Morante,female,Netflix,75%,Solo,2019-01-11,Hugo Stuven,"Alain Hernández, Aura Garrido, Ben Temple",Spain,Spanish,TV-MA,5.0,2830.0,"€2,900,000 (estimated)","$8,668","reef,wave,sunrise,dusk,sunset","Awards, 1 win",2019.0
tt2102508,The Last Laugh,Ferne Pearlstein,female,,7.5/10,,,,,,,,,,,,,,
tt8506874,Komola Rocket,Noor Imran Mithu,male,Impress Telefilm Limited,,Komola Rocket,2018-06-16,Noor Imran Mithu,"Tauquir Ahmed, Mosharraf Karim, Joyraaj",Bangladesh,Bengali,,7.4,1054.0,,,affair,,2018.0
tt0217680,Nang Nak,Nonzee Nimibutr,male,Netflix,,Nang Nak,1999-07-23,Nonzee Nimibutr,"Inthira Charoenpura, Winai Kraibutr, Manit Meekaewjaroen",Thailand,Thai,,6.5,1782.0,,,"thai horror,secret,husband wife relationship,chiang toong war,bangkok thailand","Awards, 14 wins & 1 nomination",1999.0
tt6776106,And Breathe Normally,Ísold Uggadóttir,female,Netflix,93%,And Breathe Normally,2019-01-04,Isold Uggadottir,"Kristín Þóra Haraldsdóttir, Babetida Sadjo, Patrik Nökkvi Pétursson","Iceland, Sweden, Belgium","Icelandic, English",TV-14,6.9,3101.0,,"$96,922","asylum seeker,lesbian,lgbtq,refugee,iceland","Awards, 8 wins & 22 nominations",2019.0
tt9062342,El Potro: Unstoppable,,,Netflix,,"El Potro, lo mejor del amor",2018-10-04,Lorena Muñoz,"Rodrigo Romero, Florencia Peña, Fernán Mirás",Argentina,Spanish,,5.2,750.0,ARS 40 (estimated),"$1,830,556","song in title,based on real person,1990s,father son relationship,male protagonist","Awards, 6 nominations",2018.0
tt4328934,Taramani,Ram,male,JSK Film Corporation,,Taramani,2017-08-11,Ram,"Anjali, Dongli Jumbo, Andrea Jeremiah",India,Tamil,,7.5,1652.0,,,"pain,humanity,feminism,love","Awards, 3 wins & 4 nominations",2017.0
tt2327389,Life Ki Toh Lag Gayi,,,,,Life Ki Toh Lag Gayi,2012-04-20,Rakesh Mehta,"Kay Kay Menon, Ranvir Shorey, Pradhuman Singh",India,Hindi,,5.1,269.0,"$1,100,000 (estimated)",,city,,2012.0
tt3732280,When Angels Sleep,Gonzalo Bendala,male,Netflix,,When Angels Sleep,2018-09-07,Gonzalo Bendala,"Julián Villagrán, Marian Álvarez, Ester Expósito",Spain,Spanish,TV-MA,5.5,3708.0,"€2,322,000 (estimated)","$54,850","ceo,car,birthday party,birthday,child","Awards, 1 win & 3 nominations",2018.0
tt6708116,Bad Seeds,Louis Bélanger,male,Mars Films,,Bad Seeds,2018-11-21,Kheiron,"Kheiron, Catherine Deneuve, André Dussollier","France, Belgium",French,TV-MA,7.3,5569.0,,"$3,067,893",banlieue,,2018.0
tt2737304,Bird Box,Susanne Bier,female,Netflix,63%,Bird Box,2018-12-21,Susanne Bier,"Sandra Bullock, Trevante Rhodes, John Malkovich",USA,English,R,6.6,334065.0,,,"suicide,survival,invisible creature,dystopia,supermarket","Awards, 5 wins & 9 nominations",2018.0
tt2100376,23:59,,,Golden Village,,23:59,2011-11-03,Gilbert Chan,"Tedd Chan, Stella Chung, Philip Hersh",Singapore,Mandarin,R,4.5,981.0,"$600,000 (estimated)","$1,208,479","ball,red ball,rubber ball,red rubber ball,year 1983",,2011.0
tt3262084,Imperfect,Ernest Prakasa,male,Netflix,,Imperfect,2012-08-30,Steve Cheng,"Edwin Goh, Ian Fang, Yida Phua",Singapore,Mandarin,,5.4,35.0,,"$715,958",,,2012.0
tt6423578,Lang Tong,Sam Loh,male,Netflix,,,,,,,,,,,,,,,
tt0440583,Lilli,Jaap Speyer,male,,,,,,,,,,,,,,,,
tt8108198,Andhadhun,Sriram Raghavan,male,Viacom 18 Motion Pictures,100%,Andhadhun,2018-10-05,Sriram Raghavan,"Ayushmann Khurrana, Tabu, Radhika Apte",India,"Hindi, English",Not Rated,8.2,91598.0,"$4,500,000 (estimated)","$62,475,342","neo noir,blindness,pianist,murder,blackmail","Awards, 33 wins & 29 nominations",2018.0
tt1216491,Kill the Messenger,Michael Cuesta,male,Focus Features,6.6/10,Kill the Messenger,2014-10-09,Michael Cuesta,"Jeremy Renner, Robert Patrick, Jena Sims",USA,English,R,6.9,46934.0,,"$5,218,973","based on true story,journalist,nicaraguan contras,smear campaign,cocaine","Awards, 3 wins & 6 nominations",2014.0
tt2172584,Maps to the Stars,David Cronenberg,male,Netflix,6.4/10,Maps to the Stars,2015-02-27,David Cronenberg,"Julianne Moore, Mia Wasikowska, Robert Pattinson","Canada, Germany, France, USA",English,R,6.2,41006.0,"$15,000,000 (estimated)","$4,510,934","aspiring actor,dysfunctional family,male frontal nudity,sex,brother sister incest","Awards, 11 wins & 24 nominations",2015.0
tt8716334,Springsteen on Broadway,,,Netflix,9.2/10,Springsteen on Broadway,2018-12-16,Thom Zimny,"Bruce Springsteen, Patti Scialfa",USA,English,TV-MA,8.5,2224.0,,,,"Won 1 Primetime Emmy, 1 win & 1 nomination total",2018.0
tt2980516,The Theory of Everything,James Marsh,male,Netflix,7.3/10,The Theory of Everything,2014-11-26,James Marsh,"Eddie Redmayne, Felicity Jones, Tom Prior","UK, Japan","English, French",PG-13,7.7,446649.0,"$15,000,000 (estimated)","$123,726,688","cambridge university,husband wife relationship,lou gehrig&apos;s disease,cosmology,physicist","Won 1 Oscar, 25 wins & 126 nominations total",2014.0
tt6146590,F.R.E.D.I.,Sean Olson,male,Netflix,,F.R.E.D.I.,2018-12-15,Sean Olson,"Kelly Hu, Angus Macfadyen, Candace Cameron Bure",USA,,,5.0,1036.0,,,"robot,robot sci fi,artificial intelligence,artificial intelligence sci fi","Awards, 7 wins & 11 nominations",2018.0
tt6608138,Kita Kita,Sigrid Andrea Bernardo,female,,,I See You,2017-07-19,Sigrid Andrea Bernardo,"Alessandra de Rossi, Empoy Marquez, Junpei Yamamoto",Philippines,"Tagalog, Filipino, Japanese, English",TV-PG,7.5,1019.0,,,love,"Awards, 4 wins & 21 nominations",2017.0
tt7933564,Vanjagar Ulagam,,,Netflix,,Vanjagar Ulagam,2018-09-11,Manoj Beedha,"Anisha Ambrose, Cibi Bhuvana Chandran, Hareesh Peradi",India,Tamil,,6.1,260.0,"₹40,000,000 (estimated)",,murder,,2018.0
tt9315848,Vir Das: Losing It,Marcus Raboy,male,Netflix,,Vir Das: Losing It,2018-12-11,Marcus Raboy,Vir Das,USA,English,TV-MA,7.0,1273.0,,,"tv special,stand up comedy",,2018.0
tt4878482,Dumplin',Anne Fletcher,female,Netflix,86%,Dumplin',2018-12-07,Anne Fletcher,"Danielle Macdonald, Jennifer Aniston, Odeya Rush",USA,English,PG-13,6.5,33953.0,,"$399,198","small town,dolly parton,title directed by female,beauty pageant,plus size","Awards, 9 nominations",2018.0
tt8106160,The American Meme,Bert Marcus,male,Netflix,6.8/10,The American Meme,2018-12-07,Bert Marcus,"Kirill Bichutsky, Hailey Bieber, Amanda Cerny",USA,English,TV-MA,6.7,16661.0,,,"celebrity,celebrity life,celebrity status,fame,price of fame",,2018.0
tt8043306,Teefa in Trouble,Ahsan Rahim,male,Netflix,,Teefa In Trouble,2018-07-20,Ahsan Rahim,"Jafiey, Ali Zafar, Maya Ali",Pakistan,Urdu,Not Rated,7.0,3725.0,,"$324,633",gangster,"Awards, 1 win",2018.0
tt1934335,A Beautiful Life,Andrew Lau,male,Netflix,,A Beautiful Life,2011-05-20,Andrew Lau,"Shu Qi, Ye Liu, Anthony Chau-Sang Wong","China, Hong Kong","Mandarin, Chinese, English, Cantonese",Not Rated,6.6,959.0,,"$634,784",,"Awards, 5 nominations",2011.0
tt0061328,Accident,Nandita Roy,female,Netflix,,,,,,,,,,,,,,,
tt6854672,Battle,Katarina Launing,female,Netflix,,Battle,2018-09-28,Katarina Launing,"Lisa Teige, Fabian Svegaard Tapia, Vebjørn Enger","Norway, Denmark, Netherlands, Sweden","Norwegian, English, Danish",TV-MA,5.9,4285.0,,"$545,206","dance,teenage girl,eviction,dance battle,oslo norway",,2018.0
tt2332707,Blind Detective,Johnnie To,male,Netflix,55%,Blind Detective,2013-07-04,Johnnie To,"Andy Lau, Sammi Cheng, Tao Guo","Hong Kong, China","English, Cantonese, Mandarin, Portuguese",,6.4,3326.0,"$11,000,000 (estimated)","$34,958,596","blind detective,detective,police shootout","Awards, 3 wins & 14 nominations",2013.0
tt3898860,Break Up 100,Lawrence Cheng,male,Netflix,,Break Up 100,2014-08-01,Lawrence Cheng,"Ekin Cheng, Chrissie Chau, Ivana Wong",Hong Kong,Cantonese,,5.8,295.0,,"$1,644,559",love,"Awards, 3 nominations",2014.0
tt3542028,Chal Bhaag,,,,,Chal Bhaag,2014-06-13,Prakash Saini,"Deepak Dobriyal, Taran Bajaj, Keeya Khanna",India,Hindi,Not Rated,3.7,108.0,,,time,,2014.0
tt1776143,Don't Go Breaking My Heart,Johnnie To,male,,83%,Don't Go Breaking My Heart,2011-03-31,Johnnie To,"Louis Koo, Yuanyuan Gao, Daniel Wu","Hong Kong, China","Cantonese, Mandarin",,6.5,1813.0,,"$2,206,089",love,"Awards, 1 win & 7 nominations",2011.0
tt3121474,Don't Go Breaking My Heart 2,Johnnie To,male,Netflix,,Don't Go Breaking My Heart 2,2014-11-11,Johnnie To,"Louis Koo, Yuanyuan Gao, Miriam Chin Wah Yeung","Hong Kong, China","Mandarin, Cantonese",,5.5,733.0,"HK$75,000,000 (estimated)","$33,801,759",sequel,"Awards, 2 wins & 1 nomination",2014.0
tt0072972,Faraar,Baljit Singh Deo,male,,,,,,,,,,,,,,,,
tt3614922,Helios,Longmond Leung,male,Media Asia Film Distribution Company,,Helios,2015-05-01,"Lok Man Leung, Kim-Ching Luk","Chang Chen, Kim Hae-sook, Jin-hee Ji","Hong Kong, China, USA","Cantonese, Mandarin, Korean",,5.5,1244.0,"$26,000,000 (estimated)","$37,938,005","police,macau,police officer,arms smuggling,double cross","Awards, 2 nominations",2015.0
tt5896962,Line Walker,Jazz Boon,male,Netflix,,Line Walker,2016-08-19,Jazz Boon,"Nick Cheung, Louis Koo, Francis Ng","China, Hong Kong","Cantonese, Mandarin, English, Portuguese",,6.0,1480.0,,"$88,228,755","rio de janeiro brazil,undercover,skyscraper,crime syndicate,surveillance","Awards, 1 nomination",2016.0
tt1312156,Look for a Star,Andrew Lau,male,Netflix,,Look for a Star,2009-01-23,Andrew Lau,"Andy Lau, Shu Qi, Hanyu Zhang",Hong Kong,"Cantonese, Mandarin, English",,5.6,730.0,,"$17,386,063",love,"Awards, 3 nominations",2009.0
tt1611840,Once a Gangster,Felix Chong,male,Netflix,,Fei saa fung chung chun,2010-05-20,Felix Chong,"Ekin Cheng, Jordan Chan, Alex Fong",Hong Kong,Cantonese,Not Rated,5.7,500.0,,"$1,052,022",celebrity,"Awards, 2 nominations",2010.0
tt6734886,Power Paandi,Dhanush,male,,,Power Paandi,2017-04-14,Dhanush,"Dhanush, Dheena, Divyadarshini",India,Tamil,,7.4,1762.0,,,love,"Awards, 1 win & 5 nominations",2017.0
tt3044248,SDU: Sex Duties Unit,,,Media Asia Entertainment Group,,SDU: Sex Duties Unit,2013-07-25,Gary Wing-Lun Mak,"Chapman To, Shawn Yue, Matt Chow",Hong Kong,Cantonese,,5.9,496.0,,"$2,592,386",police officer,,2013.0
tt1307008,Set Off,Liu Jiang,male,Netflix,,Ji ri qi cheng,2008-09-30,Jiang Liu,"Wei Fan, Wenpei Ju, Hua Liu",China,Mandarin,Not Rated,6.3,273.0,,"$759,860",,"Awards, 2 wins & 1 nomination",2008.0
tt8709036,A Christmas Prince: The Royal Wedding,John Schultz,male,Netflix,50%,A Christmas Prince: The Royal Wedding,2018-11-30,John Schultz,"Rose McIver, Ben Lamb, Alice Krige",USA,English,TV-PG,5.3,10774.0,,,"christmas,prince,six word title,christmas in title,holiday in title",,2018.0
tt6719840,El club de los insomnes,,,Netflix,,El Club de los Insomnes,2018-06-15,"Joseduardo Giordano, Sergio Goyri Jr.","Alejandra Ambrosi, Fernando Becerril, Humberto Busto",Mexico,Spanish,,6.2,506.0,"MX$8,500,000 (estimated)",,independent film,"Awards, 2 nominations",2018.0
tt6752992,Happy as Lazzaro,Alice Rohrwacher,female,Cirko Film,91%,Happy as Lazzaro,2018-11-30,Alice Rohrwacher,"Adriano Tardiolo, Agnese Graziani, Alba Rohrwacher","Italy, Switzerland, France, Germany",Italian,PG-13,7.5,18227.0,"€5,200,000 (estimated)","$1,802,696","wolf,tobacco farm,magical realism,peasant,fake kidnapping","Awards, 19 wins & 53 nominations",2018.0
tt6923462,Manto,Nandita Das,female,Netflix,74%,Manto,2018-09-21,Nandita Das,"Nawazuddin Siddiqui, Rasika Dugal, Tahir Raj Bhasin",India,"Hindi, Urdu",,7.3,4305.0,,,,"Awards, 3 wins & 18 nominations",2018.0
tt6747420,Rajma Chawal,Leena Yadav,female,Netflix,,Rajma Chawal,2018-11-30,Leena Yadav,"Rishi Kapoor, Amyra Dastur, Mukesh Chhabra",India,Hindi,,5.7,1876.0,,,father,,2018.0
tt6892462,The World Is Yours,Romain Gavras,male,Netflix,7.2/10,The World Is Yours,2018-08-15,Romain Gavras,"Karim Leklou, Isabelle Adjani, Vincent Cassel",France,"French, English, Spanish, Arabic",TV-MA,6.3,4388.0,,"$2,747,894","no opening credits,gang,dog pound,dog shelter,dog","Awards, 1 win & 5 nominations",2018.0
tt6444140,Time Share,Sebastian Hofmann,male,Netflix,7.6/10,Time Share,2018-08-31,Sebastián Hofmann,"Luis Gerardo Méndez, Miguel Rodarte, RJ Mitte",Mexico,"Spanish, English",TV-MA,5.9,2819.0,,"$370,280",rescue,"Awards, 4 wins & 13 nominations",2018.0
tt2990140,The Christmas Chronicles,Clay Kaytis,male,Netflix,6/10,The Christmas Chronicles,2018-11-22,Clay Kaytis,"Kurt Russell, Darby Camp, Judah Lewis",USA,"English, Spanish, French, Romanian",PG,7.0,72003.0,,,"christmas,reindeer,christmas spirit,santa&apos;s sleigh,brother sister relationship","Awards, 2 nominations",2018.0
tt6708044,The Tribe,Stephen Poliakoff,male,Netflix,5.3/10,The Tribe,2018-03-16,Fernando Colomo,"Paco León, Carmen Machi, Maribel del Pino",Spain,Spanish,TV-MA,5.8,2796.0,"€3,500,000 (estimated)","$7,318,071","dancer,adoption,cleaner,cleaner as protagonist,cleaning lady","Awards, 2 wins",2018.0
tt8861786,Puppy Star Christmas,Robert Vince,male,Netflix,,Puppy Star Christmas,2018-11-20,Robert Vince,"Diedrich Bader, Oakley Bull, Tyreese Burnett","USA, Canada",English,PG,3.6,251.0,"$1,000,000 (estimated)",,"trapped,christmas in title,holiday in title,animal in title,christmas movie","Awards, 2 nominations",2018.0
tt0047437,Sabrina,Billy Wilder,male,Paramount Pictures,93%,,,,,,,,,,,,,,
tt0090130,Target,Yang Jiang,female,Warner Bros.,5.7/10,,,,,,,,,,,,,,
tt9170648,Trevor Noah: Son of Patricia,David Paul Meyer,male,Netflix,,,,,,,,,,,,,,,
tt1059955,The Pixar Story,Leslie Iwerks,female,Netflix,86%,The Pixar Story,2007-08-28,Leslie Iwerks,"Stacy Keach, John Lasseter, Brad Bird",USA,English,G,7.7,6687.0,,,"pixar,disney,f rated,behind the scenes,animation filmmaking","Nominated for 1 Primetime Emmy, 2 nominations total",2007.0
tt8361028,Cam,,,Netflix,93%,Cam,2018-11-16,Daniel Goldhaber,"Madeline Brewer, Patch Darragh, Melora Walters",USA,English,TV-MA,5.9,31706.0,,,"camgirl,doppelganger,shame,webcam,internet","Awards, 6 wins & 3 nominations",2018.0
tt0082824,Nothing to Hide,Anthony Spinelli,male,,,,,,,,,,,,,,,,
tt6412452,The Ballad of Buster Scruggs,Coen brothers,,Netflix,89%,The Ballad of Buster Scruggs,2018-11-09,"Ethan Coen, Joel Coen","Tim Blake Nelson, Willie Watson, Clancy Brown",USA,"English, French",R,7.3,145619.0,,,"episodic structure,cowboy,new mexico desert,new mexico territory,arizona desert","Nominated for 3 Oscars, 7 wins & 41 nominations total",2018.0
tt8066304,Aalorukkam,V C Abhilash,male,,,Aalorukkam,2018-04-06,V.C. Abhilash,"Indrans, Sreekanth Menon, Shaji A.J.",India,Malayalam,,6.5,132.0,,,hospital,"Awards, 2 wins",2018.0
tt7074092,Christmas Wedding Planner,Justin G. Dyck,male,Netflix,,Christmas Wedding Planner,,Justin G. Dyck,"Jocelyn Hudon, Stephen Huszar, Kelly Rutherford",Canada,English,PG,4.3,6004.0,,,"christmas,wedding planner,private investigator,wedding,texting",,
tt8136908,Halkaa,Nila Madhab Panda,male,,,Halkaa,2018-09-07,Nila Madhab Panda,"Ranvir Shorey, Paoli Dam, Kumud Mishra",India,Hindi,,7.1,419.0,"₹60,000,000 (estimated)",,child,"Awards, 1 win",2018.0
tt8765496,May the Devil Take You,Timo Tjahjanto,male,Screenplay Films,77%,May the Devil Take You,2018-08-09,Timo Tjahjanto,"Chelsea Islan, Pevita Pearce, Ray Sahetapy",Indonesia,Indonesian,TV-MA,5.9,4353.0,,,"hospital,witchcraft,voodoo doll,old house,demon","Awards, 3 wins & 12 nominations",2018.0
tt8731842,Odu Raja Odu,,,,,Odu Raja Odu,2018-08-17,"Jathin Sanker Raj, Nishanth Ravindaran","Guru Somasundaram, Anand Sami, Nassar",India,Tamil,,6.8,97.0,"₹15,000,000 (estimated)",,"husband wife relationship,gangster,flashback,thug,revolver",,2018.0
,Savita Damodar Paranjpe,Swapna Waghmare Joshi,female,,,,,,,,,,,,,,,,
tt4135076,The Giant,Mansaku Itami,male,,86%,The Giant,2016-10-14,Johannes Nyholm,"Christian Andrén, Johan Kylén, Anna Bjelkerud","Sweden, Denmark",Swedish,Not Rated,6.5,1133.0,,,"autistic,petanque,sweden,game,disfigurement","Awards, 10 wins & 8 nominations",2016.0
tt5938084,BuyBust,Erik Matti,male,Netflix,83%,BuyBust,2018-08-10,Erik Matti,"Anne Curtis, Brandon Vera, Victor Neri",Philippines,"Filipino, Tagalog",Not Rated,5.7,1923.0,,"$223,720",drug,"Awards, 9 wins & 30 nominations",2018.0
tt5075584,Lommbock,Christian Zübert,male,Netflix,,Lommbock,2017-03-23,Christian Zübert,"Moritz Bleibtreu, Dar Salim, Thomas Binder",Germany,"German, English, Polish, Swedish",Unrated,6.7,3731.0,,"$2,389,356","motor vehicle,car,automobile,german car,mercedes benz",,2017.0
tt6679794,Outlaw King,David Mackenzie,male,Netflix,6.2/10,Outlaw King,2018-11-09,David Mackenzie,"Chris Pine, Stephen Dillane, Rebecca Robin","UK, USA","English, French, Gaelic, Latin",R,6.9,71524.0,"$120,000,000 (estimated)",,"scotland,scottish independence,medieval times,warfare,male full frontal nudity","Awards, 2 nominations",2018.0
tt7886846,Bucket List,Tejas Prabha Vijay Deoskar,,Netflix,,Bucket List,2018-06-01,Tejas Prabhaa Vijay Deoskar,"Atharva Bedekar, Shantanu Shrikant Bhake, Ila Bhate",India,Marathi,,5.7,635.0,,,housewife,,2018.0
tt8583378,Ana e Vitória,Matheus Souza,male,Netflix,,Ana e Vitória,2018-08-02,Matheus Souza,"Ana Caetano, Vitória Falcão, Clarissa Müller",Brazil,Portuguese,,6.4,618.0,,"$138,171","girl,brazilian musical duos,brazilian singer,brazilian musicians",,2018.0
tt8262802,The Holiday Calendar,Bradley Walsh,male,Netflix,33%,The Holiday Calendar,2018-11-02,Bradley Walsh,"Kat Graham, Quincy Brown, Ethan Peck",USA,English,TV-PG,5.7,10122.0,,,"christmas,the future,best friends,christmas movie,tv movie",,2018.0
tt0069049,The Other Side of the Wind,Orson Welles,male,Netflix,7.4/10,The Other Side of the Wind,2018-11-02,Orson Welles,"John Huston, Oja Kodar, Peter Bogdanovich","France, Iran, USA","English, German",R,6.7,7342.0,,,"film business,nudity,female nudity,ice cube,drive in theater","Awards, 9 wins & 9 nominations",2018.0
tt1479667,Aagey Se Right,Indrajit Nattoji,male,Netflix,,Aagey Se Right,2009-09-04,Indrajit Nattoji,"Shreyas Talpade, Mahie Gill, Karanveer Mehra",India,Hindi,Not Rated,5.2,412.0,,,"police,terrorist,threatened with a pistol,thick accent,terrorist plot",,2009.0
tt1241195,Aamir,Raj Kumar Gupta,male,UTV Motion Pictures,,Aamir,2008-06-06,Raj Kumar Gupta,"Rajeev Khandelwal, Mukesh Agrohari, Aishwarya",India,Hindi,Not Rated,7.6,11317.0,"₹50,000,000 (estimated)","$831,931","airport,muslim,character name as title,forename as title,one word title","Awards, 4 nominations",2008.0
tt2321163,ABCD: Any Body Can Dance,Remo D'Souza,male,Netflix,,ABCD (Any Body Can Dance),2013-02-08,Remo D'Souza,"Prabhu Deva, Ganesh Acharya, Kay Kay Menon",India,Hindi,Not Rated,6.3,7023.0,,"$7,610,738","dance,dancing","Awards, 3 nominations",2013.0
tt2404027,Arjun: The Warrior Prince,,,Netflix,5.7/10,,,,,,,,,,,,,,
tt2082197,Barfi!,Anurag Basu,male,UTV Motion Pictures,86%,Barfi!,2012-09-14,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz",India,Hindi,Not Rated,8.1,81652.0,"₹300,000,000 (estimated)","$4,490,134","hill station,autism,character name in title,timeframe 1970s,love","Awards, 61 wins & 33 nominations",2012.0
tt1392744,Chance Pe Dance,Ken Ghosh,male,UTV Motion Pictures,,Chance Pe Dance,2010-01-15,Ken Ghosh,"Shahid Kapoor, Genelia D'Souza, Mohnish Behl",India,"Hindi, Urdu",,4.8,2992.0,,"$220,619","dancer,school,courier,candle,trophy",,2010.0
tt0464160,Chup Chup Ke,Priyadarshan,male,UTV Motion Pictures,,Chup Chup Ke,2006-06-09,"Priyadarshan, Kookie Gulati","Shahid Kapoor, Kareena Kapoor, Om Puri",India,Hindi,Not Rated,6.9,10888.0,,"$3,912,699","man wears eyeglasses,debt,fisherman,money lender,hospital",,2006.0
tt1120897,Dhan Dhana Dhan Goal,Vivek Agnihotri,male,Netflix,,Dhan Dhana Dhan Goal,2007-11-23,Vivek Agnihotri,"John Abraham, Arshad Warsi, Bipasha Basu","UK, India","Hindi, English",,5.0,2652.0,"₹160,000,000 (estimated)","$7,415,972","coach,stadium,soccer football,racism,love interest",,2007.0
tt1714832,Do Dooni Chaar,Habib Faisal,male,Netflix,,Do Dooni Chaar,2010-10-08,Habib Faisal,"Rishi Kapoor, Neetu Singh, Aditi Vasudev",India,Hindi,PG,7.5,5631.0,,,"car,coaching class,neighbor,wedding,scooter","Awards, 7 wins & 2 nominations",2010.0
tt7149916,Edge of Fear,Bobby Roth,male,Netflix,,Edge of Fear,2018-08-01,Bobby Roth,"Rockmond Dunbar, Zhu Zhu, Shen Lin",USA,"English, Chinese",Not Rated,4.4,3240.0,"$5,000,000 (estimated)",,"murder,sex scene,shower,woman kicks a man,wound",,2018.0
tt2246724,Ghanchakkar,Raj Kumar Gupta,male,UTV Motion Pictures,,Ghanchakkar,2013-07-03,Raj Kumar Gupta,"Emraan Hashmi, Vidya Balan, Amar Kaushik",India,Hindi,,5.8,5074.0,,"$6,571,685","robbery,reference to shahrukh khan,reference to salman khan,man wears underwear,subway","Awards, 1 nomination",2013.0
tt2345561,Grandmaster,B. Unnikrishnan,male,Maxlab Cinemas and Entertainments,,Grandmaster,2012-05-04,B. Unnikrishnan,"Mohanlal, Priyamani, Babu Antony",India,Malayalam,Not Rated,6.9,2235.0,,"$17,077","murder,detective,investigation,serial killer,police officer","Awards, 2 wins",2012.0
,Hattrick,Milan Luthria,male,Multivision Plus,,,,,,,,,,,,,,,
tt1949548,Heroine,Gerardo Herrero,male,UTV Motion Pictures,,Heroine,2012-09-21,Madhur Bhandarkar,"Kareena Kapoor, Arjun Rampal, Randeep Hooda",India,Hindi,Not Rated,5.0,4401.0,,"$8,036,853",glamour,"Awards, 7 nominations",2012.0
tt2344678,Himmatwala,Sajid Khan,male,UTV Motion Pictures,,Himmatwala,2013-03-29,Sajid Khan,"Ajay Devgn, Tamannaah Bhatia, Mahesh Manjrekar",India,Hindi,Not Rated,1.7,8698.0,"$10,000,000 (estimated)","$8,644,563","cameo,village,man tiger fight,1980s,tiger","Awards, 6 wins & 1 nomination",2013.0
